company_url,metric,value
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Przychody ze sprzedaży,"172 238,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Zysk/strata ze sprzedaży,"18 003,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Pozostałe przychody operacyjne,"349,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Zysk/strata z działalności operacyjnej,"17 104,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Przychody finansowe,"869,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Zysk/strata brutto,"13 278,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,zysk/strata netto udziałowców jednostki dominującej,"10 603,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Amortyzacja (noty),"9 530,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,AKTYWA,"811 443,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Aktywa trwałe,"544 415,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Aktywa obrotowe,"266 379,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Kapitał własny udziałowców podmiotu dominującego,"382 304,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Kapitał podstawowy,"12 618,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Zobowiązania długoterminowe,"212 415,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Zobowiązania krótkoterminowe,"195 152,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Przepływy operacyjne,"-14 295,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Przepływy inwestycyjne,"-4 461,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-5 505,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Przepływy finansowe,"-9 068,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Przepływy pieniężne netto,"-27 824,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,EBITDA,"26 634,00"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Stopa zwrotu z kapitału własnego (ROE),"0,19"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Stopa zwrotu z aktywów (ROA),"0,09"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Wskaźnik płynności bieżącej,"1,37"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Wskaźnik płynności szybkiej,"0,77"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Wskaźnik obsługi zadłużenia,"6,72"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Przychody ze sprzedaży,"4 576 900,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Zysk/strata ze sprzedaży,"486 600,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Pozostałe przychody operacyjne,"10 800,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Zysk/strata z działalności operacyjnej,"470 100,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Przychody finansowe,"34 700,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Zysk/strata brutto,"446 900,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,zysk/strata netto udziałowców jednostki dominującej,"136 200,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Amortyzacja (noty),"212 800,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,AKTYWA,"19 852 400,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Aktywa trwałe,"10 691 800,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Aktywa obrotowe,"9 142 500,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Kapitał własny udziałowców podmiotu dominującego,"5 530 300,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Kapitał podstawowy,"83 000,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Zobowiązania długoterminowe,"3 617 400,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Zobowiązania krótkoterminowe,"6 777 800,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Przepływy operacyjne,"417 300,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Przepływy inwestycyjne,"-266 800,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-84 000,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Przepływy finansowe,"-266 700,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Przepływy pieniężne netto,"-116 200,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,EBITDA,"682 900,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Stopa zwrotu z kapitału własnego (ROE),"0,15"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Stopa zwrotu z aktywów (ROA),"0,07"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Wskaźnik płynności bieżącej,"1,35"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Wskaźnik płynności szybkiej,"1,29"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Wskaźnik obsługi zadłużenia,"10,39"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Przychody ze sprzedaży,"66 881,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Zysk/strata ze sprzedaży,"4 916,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Pozostałe przychody operacyjne,"1 109,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Zysk/strata z działalności operacyjnej,"5 834,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Przychody finansowe,"562,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Zysk/strata brutto,"5 712,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,zysk/strata netto udziałowców jednostki dominującej,"4 195,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Amortyzacja (noty),"2 617,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,AKTYWA,"187 769,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Aktywa trwałe,"67 827,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Aktywa obrotowe,"119 942,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Kapitał własny udziałowców podmiotu dominującego,"124 586,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Kapitał podstawowy,"1 400,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Zobowiązania długoterminowe,"6 283,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Zobowiązania krótkoterminowe,"46 621,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Przepływy operacyjne,"17 319,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Przepływy inwestycyjne,"-2 457,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-2 457,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Przepływy finansowe,"-1 699,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Przepływy pieniężne netto,"13 163,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,EBITDA,"8 451,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Stopa zwrotu z kapitału własnego (ROE),"0,20"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Stopa zwrotu z aktywów (ROA),"0,14"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Wskaźnik płynności bieżącej,"2,57"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Wskaźnik płynności szybkiej,"1,46"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Wskaźnik obsługi zadłużenia,"30,29"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Przychody ze sprzedaży,"144 184,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Zysk/strata ze sprzedaży,"13 488,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Pozostałe przychody operacyjne,"305,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Zysk/strata z działalności operacyjnej,"13 680,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Przychody finansowe,"9,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Zysk/strata brutto,"12 064,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,zysk/strata netto udziałowców jednostki dominującej,"9 053,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Amortyzacja (noty),"3 259,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,AKTYWA,"263 695,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Aktywa trwałe,"70 107,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Aktywa obrotowe,"193 588,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Kapitał własny udziałowców podmiotu dominującego,"129 270,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Kapitał podstawowy,"109,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Zobowiązania długoterminowe,"14 147,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Zobowiązania krótkoterminowe,"77 993,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Przepływy operacyjne,"3 987,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Przepływy inwestycyjne,"-3 237,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-3 849,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Przepływy finansowe,"-2 386,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Przepływy pieniężne netto,"-1 636,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,EBITDA,"16 939,00"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Stopa zwrotu z kapitału własnego (ROE),"0,38"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Stopa zwrotu z aktywów (ROA),"0,24"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Wskaźnik płynności bieżącej,"2,48"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Wskaźnik płynności szybkiej,"2,48"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Wskaźnik obsługi zadłużenia,"21,20"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Przychody ze sprzedaży,"66 474,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Zysk/strata ze sprzedaży,"-7 523,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Pozostałe przychody operacyjne,"1 568,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Zysk/strata z działalności operacyjnej,"-7 516,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Przychody finansowe,"343,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Zysk/strata brutto,"-14 703,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,zysk/strata netto udziałowców jednostki dominującej,"-17 175,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Amortyzacja (noty),"4 223,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,AKTYWA,"684 689,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Aktywa trwałe,"498 744,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Aktywa obrotowe,"173 106,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Kapitał własny udziałowców podmiotu dominującego,"-96 180,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Kapitał podstawowy,"129 982,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Zobowiązania długoterminowe,"42 414,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Zobowiązania krótkoterminowe,"735 462,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Przepływy operacyjne,"-1 941,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Przepływy inwestycyjne,"-6 340,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-4 476,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Przepływy finansowe,"1 386,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Przepływy pieniężne netto,"-6 895,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,EBITDA,"-3 293,00"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Stopa zwrotu z aktywów (ROA),"-0,06"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Wskaźnik płynności bieżącej,"0,24"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Wskaźnik płynności szybkiej,"0,20"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Wskaźnik obsługi zadłużenia,"0,75"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Przychody ze sprzedaży,"138 653,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Zysk/strata ze sprzedaży,"82 384,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Pozostałe przychody operacyjne,"2 825,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Zysk/strata z działalności operacyjnej,"77 526,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Przychody finansowe,"10 640,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Zysk/strata brutto,"83 659,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,zysk/strata netto udziałowców jednostki dominującej,"60 684,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Amortyzacja (noty),"26 121,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,AKTYWA,"1 307 460,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Aktywa trwałe,"496 010,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Aktywa obrotowe,"811 450,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Kapitał własny udziałowców podmiotu dominującego,"838 563,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Kapitał podstawowy,"185 447,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Zobowiązania długoterminowe,"131 287,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Zobowiązania krótkoterminowe,"329 437,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Przepływy operacyjne,"93 771,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Przepływy inwestycyjne,"4 103,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-5 890,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Przepływy finansowe,"-203,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Przepływy pieniężne netto,"97 671,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,EBITDA,"103 647,00"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Stopa zwrotu z kapitału własnego (ROE),"0,19"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Stopa zwrotu z aktywów (ROA),"0,11"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Wskaźnik płynności bieżącej,"2,46"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Wskaźnik płynności szybkiej,"2,45"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Wskaźnik obsługi zadłużenia,"12,83"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Przychody ze sprzedaży,"1 032 512,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Zysk/strata ze sprzedaży,"-16 091,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Pozostałe przychody operacyjne,"13 561,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Zysk/strata z działalności operacyjnej,"-21 507,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Przychody finansowe,"12 817,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Zysk/strata brutto,"-15 256,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,zysk/strata netto udziałowców jednostki dominującej,"-17 445,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Amortyzacja (noty),"44 080,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,AKTYWA,"4 817 766,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Aktywa trwałe,"2 107 596,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Aktywa obrotowe,"2 710 170,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Kapitał własny udziałowców podmiotu dominującego,"3 648 867,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Kapitał podstawowy,"10 799,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Zobowiązania długoterminowe,"420 397,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Zobowiązania krótkoterminowe,"636 767,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Przepływy operacyjne,"-132 201,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Przepływy inwestycyjne,"-25 924,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-27 114,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Przepływy finansowe,"4 456,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Przepływy pieniężne netto,"-153 669,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,EBITDA,"22 573,00"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Stopa zwrotu z kapitału własnego (ROE),"0,01"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Stopa zwrotu z aktywów (ROA),"0,01"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Wskaźnik płynności bieżącej,"4,26"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Wskaźnik płynności szybkiej,"2,81"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Wskaźnik obsługi zadłużenia,"14,91"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Przychody ze sprzedaży,"573 264,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Zysk/strata ze sprzedaży,"7 977,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Pozostałe przychody operacyjne,"862,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Zysk/strata z działalności operacyjnej,"8 440,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Przychody finansowe,"577,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Zysk/strata brutto,"3 359,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,zysk/strata netto udziałowców jednostki dominującej,"1 238,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Amortyzacja (noty),"5 191,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,AKTYWA,"1 331 163,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Aktywa trwałe,"356 725,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Aktywa obrotowe,"974 438,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Kapitał własny udziałowców podmiotu dominującego,"504 475,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Kapitał podstawowy,"1 750,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Zobowiązania długoterminowe,"46 734,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Zobowiązania krótkoterminowe,"676 288,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Przepływy operacyjne,"46 881,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Przepływy inwestycyjne,"-1 408,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1 747,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Przepływy finansowe,"-25 560,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Przepływy pieniężne netto,"19 913,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,EBITDA,"13 631,00"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Stopa zwrotu z kapitału własnego (ROE),"0,02"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Stopa zwrotu z aktywów (ROA),"0,01"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Wskaźnik płynności bieżącej,"1,44"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Wskaźnik płynności szybkiej,"0,84"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,Wskaźnik obsługi zadłużenia,"3,37"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Przychody ze sprzedaży,"357 406,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Zysk/strata ze sprzedaży,"8 398,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Pozostałe przychody operacyjne,"1 003,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Zysk/strata z działalności operacyjnej,"8 685,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Przychody finansowe,"7 705,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Zysk/strata brutto,"11 196,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,zysk/strata netto udziałowców jednostki dominującej,"7 785,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Amortyzacja (noty),"20 033,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,AKTYWA,"1 267 493,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Aktywa trwałe,"645 445,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Aktywa obrotowe,"621 760,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Kapitał własny udziałowców podmiotu dominującego,"565 308,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Kapitał podstawowy,"5 376,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Zobowiązania długoterminowe,"365 262,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Zobowiązania krótkoterminowe,"305 766,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Przepływy operacyjne,"32 461,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Przepływy inwestycyjne,"29 358,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-22 887,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Przepływy finansowe,"-21 167,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Przepływy pieniężne netto,"40 652,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,EBITDA,"28 718,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Stopa zwrotu z kapitału własnego (ROE),"0,08"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Stopa zwrotu z aktywów (ROA),"0,04"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Wskaźnik płynności bieżącej,"2,03"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Wskaźnik płynności szybkiej,"1,15"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Wskaźnik obsługi zadłużenia,"6,45"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Przychody ze sprzedaży,"13 179,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Zysk/strata ze sprzedaży,"873,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Pozostałe przychody operacyjne,"312,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Zysk/strata z działalności operacyjnej,"892,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Przychody finansowe,"0,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Zysk/strata brutto,"714,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,zysk/strata netto udziałowców jednostki dominującej,"714,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Amortyzacja (noty),"342,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,AKTYWA,"37 234,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Aktywa trwałe,"17 492,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Aktywa obrotowe,"19 741,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Kapitał własny udziałowców podmiotu dominującego,"19 248,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Kapitał podstawowy,"2 211,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Zobowiązania długoterminowe,"2 310,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Zobowiązania krótkoterminowe,"15 676,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Przepływy operacyjne,"-1 093,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Przepływy inwestycyjne,"-438,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-438,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Przepływy finansowe,"788,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Przepływy pieniężne netto,"-743,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,EBITDA,"1 234,00"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Stopa zwrotu z kapitału własnego (ROE),"0,15"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Stopa zwrotu z aktywów (ROA),"0,08"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Wskaźnik płynności bieżącej,"1,26"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Wskaźnik płynności szybkiej,"0,59"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Wskaźnik obsługi zadłużenia,"3,98"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Przychody ze sprzedaży,"46 077,11"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Zysk/strata ze sprzedaży,"-8 668,77"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Pozostałe przychody operacyjne,"1 441,90"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Zysk/strata z działalności operacyjnej,"-7 657,94"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Przychody finansowe,"952,14"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Zysk/strata brutto,"-8 425,67"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,zysk/strata netto udziałowców jednostki dominującej,"-7 241,46"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Amortyzacja (noty),"3 841,99"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,AKTYWA,"298 730,89"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Aktywa trwałe,"179 754,57"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Aktywa obrotowe,"118 665,02"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Kapitał własny udziałowców podmiotu dominującego,"95 350,62"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Kapitał podstawowy,"17 833,23"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Zobowiązania długoterminowe,"76 692,85"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Zobowiązania krótkoterminowe,"126 687,42"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Przepływy operacyjne,"6 387,17"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Przepływy inwestycyjne,"-1 779,61"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1 910,13"
