company_url,shareholder,shares_count,shares_pct,votes_count,votes_pct
https://www.gpw.pl/spolka?isin=PLSNKTK00019,Mariusz Wojciech Książek *,1 376 143,"16,13",1 376 143,"16,13"
https://www.gpw.pl/spolka?isin=PLSNKTK00019,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,724 755,"8,50",724 755,"8,50"
https://www.gpw.pl/spolka?isin=PLSNTFG00017,Łukasz Nowak *,10 979 104,"14,52",10 979 104,"14,52"
https://www.gpw.pl/spolka?isin=PLSNTFG00017,January Ciszewski,10 298 029,"13,62",10 298 029,"13,62"
https://www.gpw.pl/spolka?isin=PLSNTFG00017,Maciej Łaś *,5 060 406,"6,69",5 060 406,"6,69"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Jerzy Pater *,2 541 667,"20,14",3 208 335,"21,95"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Stanisław Cymbor *,2 541 667,"20,14",3 208 335,"21,95"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,1 816 307,"14,39",1 816 307,"12,43"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Piotr Mikrut,1 270 833,"10,07",1 870 833,"12,80"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,Rafał Mikrut,1 270 833,"10,07",1 337 497,"9,15"
https://www.gpw.pl/spolka?isin=PLSNZKA00033,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,1 185 323,"9,39",1 185 323,"8,11"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Asseco Poland Spółka Akcyjna,14 808 872,"17,84",14 808 872,"17,84"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Adam Góral *,8 310 000,"10,01",8 310 000,"10,01"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,8 300 027,"10,00",8 300 027,"10,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,Yukon Niebieski Kapital B.V.,8 300 029,"10,00",8 300 029,"10,00"
https://www.gpw.pl/spolka?isin=PLSOFTB00016,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,4 171 121,"5,03",4 171 121,"5,03"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Fundacja Rodzinna VESPER,3 150 734,"22,51",3 150 734,"22,51"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Krzysztof Folta,2 950 000,"21,07",2 950 000,"21,07"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,1 399 601,"10,00",1 399 601,"10,00"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Futuro Fundacja Rodzinna,1 176 036,"8,40",1 176 036,"8,40"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Tadeusz Sołkiewicz,996 400,"7,12",996 400,"7,12"
https://www.gpw.pl/spolka?isin=PLSONEL00011,Jan Walulik,968 001,"6,91",968 001,"6,91"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Konrad Weiske,335 975,"30,74",335 975,"30,74"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Dorota Łękawa *,274 407,"25,11",274 407,"25,11"
https://www.gpw.pl/spolka?isin=PLSPRSF00011,Wioletta Bodnaruś *,273 300,"25,01",273 300,"25,01"
https://www.gpw.pl/spolka?isin=PLSTIGR00012,Porozumienie: p. Dawid Zieliński. p. Janusz Sterna. p. Piotr Kurczewski. Gemstone ASI S.A..Odyssey Capital sp. z o.o. *,48 473 139,"70,48",48 473 139,"70,48"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Mundys S.p.A.,151 323 463,"61,20",151 323 463,"61,20"
https://www.gpw.pl/spolka?isin=PLSTLEX00019,Towarzystwo Funduszy Inwestycyjnych PZU Spółka Akcyjna,12 406 475,"5,02",12 406 475,"5,02"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,STP Investment S.A. *,1 573 126,"29,13",4 419 498,"38,32"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,ArcelorMittal Sourcing,1 066 100,"19,74",1 066 100,"9,24"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Stalprodukt-Profil Spółka Akcyjna,579 652,"10,74",1 095 488,"9,50"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,Stalprodukt Spółka Akcyjna,310 668,"5,75",355 784,"3,09"
https://www.gpw.pl/spolka?isin=PLSTLPD00017,FABIOS S.A. *,300 020,"5,56",1 500 100,"13,01"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,ArcelorMittal Investment Management Poland Sp. z o.o.,5 508 800,"31,48",10 948 800,"32,68"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,MZZ Pracowników Arcelor Mittal Dąbrowa Górnicza,2 955 000,"16,89",8 235 000,"24,58"
https://www.gpw.pl/spolka?isin=PLSTLPF00012,"MOZ NSZZ ""Solidarność"" Mittal Steel Poland SA",1 320 000,"7,54",6 600 000,"19,70"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,3 893 242,"14,48",3 893 242,"14,48"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Marek Łęcki,2 967 900,"11,04",2 967 900,"11,04"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,2 775 832,"10,33",2 775 832,"10,33"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Powszechne Towarzystwo Emerytalne PZU S.A.,2 703 052,"10,06",2 703 052,"10,06"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Sanok Rubber Company Spółka Akcyjna,1 881 733,"7,00",1 881 733,"7,00"
https://www.gpw.pl/spolka?isin=PLSTLSK00016,Generali Powszechne Towarzystwo Emerytalne SA,1 609 560,"5,99",1 609 560,"5,99"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Rafał Mania *,2 188 592,"33,65",2 188 592,"33,65"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Stanisław Juliusz Pargieła,742 800,"11,42",742 800,"11,42"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Andrzej Piotr Pargieła,689 423,"10,60",689 423,"10,60"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Artur Mączyński,636 896,"9,79",636 896,"9,79"
https://www.gpw.pl/spolka?isin=PLSTPRK00019,Lech Jan Pasturczak,507 896,"7,81",507 896,"7,81"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Polska Ekologia Sp. z o.o.,11 771 645,"52,81",16 771 645,"61,45"
https://www.gpw.pl/spolka?isin=PLSUNEX00013,Romuald Kalyciok,3 502 500,"15,71",3 502 500,"12,83"
https://www.gpw.pl/spolka?isin=PLTALEX00017,Andrzej Rózga,758 793,"25,29",894 793,"26,25"
https://www.gpw.pl/spolka?isin=PLTALEX00017,Jacek Klauziński,758 793,"25,29",894 793,"26,25"
https://www.gpw.pl/spolka?isin=PLTALEX00017,Janusz Gocałek,758 793,"25,29",894 793,"26,25"
https://www.gpw.pl/spolka?isin=PLTALEX00017,Integrale IT sp. z o.o.,250 000,"8,33",250 000,"7,34"
https://www.gpw.pl/spolka?isin=PLTAURN00011,Skarb Państwa,526 848 384,"30,06",526 848 384,"30,06"
https://www.gpw.pl/spolka?isin=PLTAURN00011,KGHM Polska Miedź Spółka Akcyjna,182 110 566,"10,39",182 110 566,"10,39"
https://www.gpw.pl/spolka?isin=PLTAURN00011,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,98 630 000,"5,63",98 630 000,"5,63"
https://www.gpw.pl/spolka?isin=PLTBULL00024,Radosław Łapczyński,188 727,"15,88",323 727,"20,32"
https://www.gpw.pl/spolka?isin=PLTBULL00024,Damian Fijałkowski,188 067,"15,83",323 067,"20,28"
https://www.gpw.pl/spolka?isin=PLTBULL00024,Grzegorz Zwoliński,188 067,"15,83",323 067,"20,28"
https://www.gpw.pl/spolka?isin=PLTHP0000011,Tarineum Holding SA *,147 219,"42,86",147 219,"42,86"
https://www.gpw.pl/spolka?isin=PLTHP0000011,Adam Osiński *,52 742,"15,35",52 742,"15,35"
https://www.gpw.pl/spolka?isin=PLTHP0000011,Anderton SICAV plc,44 000,"12,81",44 000,"12,81"
https://www.gpw.pl/spolka?isin=PLTHP0000011,Al Awael Investments Limited,36 270,"10,56",36 270,"10,56"
https://www.gpw.pl/spolka?isin=PLTLKPL00017,Orange S.A. (dawniej France Telecom),664 999 999,"50,67",664 999 999,"50,67"
https://www.gpw.pl/spolka?isin=PLTLKPL00017,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,106 593 007,"8,12",106 593 007,"8,12"
https://www.gpw.pl/spolka?isin=PLTLKPL00017,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,76 314 263,"5,82",76 314 263,"5,82"
https://www.gpw.pl/spolka?isin=PLTNDRH00012,Robert Strzelecki,909 841,"39,71",909 841,"39,71"
https://www.gpw.pl/spolka?isin=PLTNDRH00012,Współwłasność p. Thomasa Jacoba Birka i  spadkobierców p. Martina Birka.oraz akcje p. Thomasa Jacoba Birka,761 288,"33,23",761 288,"33,23"
https://www.gpw.pl/spolka?isin=PLTNDRH00012,Tadeusz Wesołowski *,133 984,"5,85",133 984,"5,85"
https://www.gpw.pl/spolka?isin=PLTORPL00016,Centralny Port Komunikacyjny Sp. z o. o.,8 728 600,"38,00",8 728 600,"38,00"
https://www.gpw.pl/spolka?isin=PLTORPL00016,Mirbud Spółka Akcyjna,2 297 740,"10,00",2 297 740,"10,00"
https://www.gpw.pl/spolka?isin=PLTORPL00016,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,2 266 962,"9,87",2 266 962,"9,87"
https://www.gpw.pl/spolka?isin=PLTORPL00016,PKO Towarzystwo Funduszy Inwestycyjnych S.A.,2 019 209,"8,79",2 019 209,"8,79"
https://www.gpw.pl/spolka?isin=PLTOYA000011,Jan Szmidt,28 284 304,"37,69",28 284 304,"37,69"
https://www.gpw.pl/spolka?isin=PLTOYA000011,Romuald Szałagan,9 652 290,"12,86",9 652 290,"12,86"
https://www.gpw.pl/spolka?isin=PLTOYA000011,Generali Powszechne Towarzystwo Emerytalne SA,6 685 812,"8,91",6 685 812,"8,91"
https://www.gpw.pl/spolka?isin=PLTOYA000011,Toya Spółka Akcyjna,1 004 979,"1,34",1 004 979,"1,34"
https://www.gpw.pl/spolka?isin=PLTRCZN00016,p. Elżbieta Tarczyńska. p. Jacek Tarczyński. EJT Investment S.a.r.l.. EJT Sp. z o.o. *,8 511 533,"75,01",11 511 533,"80,24"
https://www.gpw.pl/spolka?isin=PLTRCZN00016,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,1 630 000,"14,37",1 630 000,"11,36"
https://www.gpw.pl/spolka?isin=PLTRCZN00016,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,1 000 000,"8,81",1 000 000,"6,97"
https://www.gpw.pl/spolka?isin=PLTRFRM00018,Kazimierz Herba *,1 224 195,"26,89",1 224 195,"26,89"
https://www.gpw.pl/spolka?isin=PLTRFRM00018,Wiesława Teresa Herba,1 117 018,"24,54",1 117 018,"24,54"
https://www.gpw.pl/spolka?isin=PLTRFRM00018,Tadeusz Wesołowski *,470 146,"10,33",470 146,"10,33"
https://www.gpw.pl/spolka?isin=PLTRKPL00014,PKP Polskie Linie Kolejowe S.A.,403 399 145,"87,42",403 399 145,"87,42"
https://www.gpw.pl/spolka?isin=PLTRKPL00014,Agencja Rozwoju Przemysłu Spółka Akcyjna,25 733 706,"5,58",25 733 706,"5,58"
https://www.gpw.pl/spolka?isin=PLTRMRX00011,Jacek Jussak *,101 458 800,"89,39",151 458 800,"92,64"
https://www.gpw.pl/spolka?isin=PLTRMRX00011,Termo-Rex Spółka Akcyjna,265 959,"0,23",265 959,"0,16"
https://www.gpw.pl/spolka?isin=PLTRNSP00013,Dariusz Stanisław Cegielski *,10 515 123,"46,02",13 015 123,"51,35"
https://www.gpw.pl/spolka?isin=PLTRNSP00013,Ala Moana Partners Limited,4 835 261,"21,16",4 835 261,"19,08"
https://www.gpw.pl/spolka?isin=PLTRNSP00013,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,2 100 000,"9,19",2 100 000,"8,28"
https://www.gpw.pl/spolka?isin=PLTRNSU00013,Hlamata Holdings Limited (Cypr),7 769 708,"49,68",14 044 908,"63,64"
https://www.gpw.pl/spolka?isin=PLTSGS000019,Włodzimierz Kocik,3 732 143,"32,88",7 407 143,"49,30"
https://www.gpw.pl/spolka?isin=PLTSGS000019,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,1 250 000,"11,01",1 250 000,"8,32"
https://www.gpw.pl/spolka?isin=PLTSGS000019,PKO BP BANKOWY Powszechne Towarzystwo Emerytalne SA,1 250 000,"11,01",1 250 000,"8,32"
https://www.gpw.pl/spolka?isin=PLTSGS000019,VALUE Fundusz Inwestycyjny Zamknięty z wydzielonym Subfunduszem 1,1 030 309,"9,08",1 030 309,"6,86"
https://www.gpw.pl/spolka?isin=PLTSGS000019,Marzenna Kocik,877 788,"7,73",877 788,"5,84"
https://www.gpw.pl/spolka?isin=PLTSQGM00016,Porozumienie: p. Arkadiusz Pernal. AMP Fundacja Rodzinna. p. Maciej Popowicz. MJP Fundacja Rodzinna.  p. Rafał Vogt. p. Konrad Słabig. p. Miłosz Kordecki. p. Wojciech Gattner. p. Rafał Kamraj. p. Janusz Dziemidowicz,1 971 776,"30,45",1 971 776,"30,45"
https://www.gpw.pl/spolka?isin=PLTWRNV00013,Bartosz Kazimierczuk *,271 447,"17,39",271 447,"17,39"
https://www.gpw.pl/spolka?isin=PLTWRNV00013,PZW Fundusz Inwestycyjny Zamknięty,139 952,"8,97",139 952,"8,97"
https://www.gpw.pl/spolka?isin=PLULTGM00013,PlayWay Spółka Akcyjna,2 400 000,"45,89",2 400 000,"45,89"
https://www.gpw.pl/spolka?isin=PLULTGM00013,Mateusz Zawadzki *,480 000,"9,18",480 000,"9,18"
https://www.gpw.pl/spolka?isin=PLUNBEP00015,Zofia Mikołuszko,8 600 000,"24,52",8 600 000,"24,52"
https://www.gpw.pl/spolka?isin=PLUNBEP00015,Beata Maria Skowrońska,5 000 000,"14,26",5 000 000,"14,26"
https://www.gpw.pl/spolka?isin=PLUNBEP00015,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,3 503 805,"9,99",3 503 805,"9,99"
https://www.gpw.pl/spolka?isin=PLUNBEP00015,PKO BP BANKOWY Powszechne Towarzystwo Emerytalne SA,3 194 992,"9,11",3 194 992,"9,11"
https://www.gpw.pl/spolka?isin=PLUNBEP00015,Joanna Stajkowska-Bastouil,2 500 000,"7,13",2 500 000,"7,13"
https://www.gpw.pl/spolka?isin=PLUNBEP00015,UNIBEP Spółka Akcyjna,2 250 000,"6,42",2 250 000,"6,42"
https://www.gpw.pl/spolka?isin=PLUNMOT00013,Unimot Express Sp. z o.o.,3 593 625,"43,84",3 593 625,"42,04"
https://www.gpw.pl/spolka?isin=PLUNMOT00013,Zemadon Ltd,1 616 661,"19,72",1 966 661,"23,01"
https://www.gpw.pl/spolka?isin=PLUNMOT00013,Zbigniew Juroszek *,556 845,"6,79",556 845,"6,51"
https://www.gpw.pl/spolka?isin=PLUNMOT00013,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,542 400,"6,62",542 400,"6,35"
https://www.gpw.pl/spolka?isin=PLUNMST00014,Euvic S.A.,3 105 972,"44,65",3 105 972,"38,62"
https://www.gpw.pl/spolka?isin=PLUNMST00014,Porozumienie: X-code sp. z o.o.. p. Jakub Łytkowski. p. Wojciech Skiepko. p. Kamil Karol Dąbrowski,415 825,"5,98",731 905,"9,10"
https://www.gpw.pl/spolka?isin=PLUNMST00014,Euvic IT S.A.,400 000,"5,75",800 000,"9,95"
https://www.gpw.pl/spolka?isin=PLUNMST00014,IMPERIO Alternatywna Spółka Inwestycyjna Spółka Akcyjna,250 000,"3,59",479 000,"5,96"
https://www.gpw.pl/spolka?isin=PLURTST00010,Adam Lesner,241 808,"17,15",241 808,"17,15"
https://www.gpw.pl/spolka?isin=PLURTST00010,Natalia Gruba,209 018,"14,83",209 018,"14,83"
https://www.gpw.pl/spolka?isin=PLURTST00010,Twiti Investments Limited,204 918,"14,54",204 918,"14,54"
https://www.gpw.pl/spolka?isin=PLURTST00010,Grzegorz Stefański,185 993,"13,19",185 993,"13,19"
https://www.gpw.pl/spolka?isin=PLURTST00010,Tomasz Kostuch,184 422,"13,08",184 422,"13,08"
https://www.gpw.pl/spolka?isin=PLURTST00010,Towarzystwo Funduszy Inwestycyjnych Allianz Polska Spółka Akcyjna,122 933,"8,72",122 933,"8,72"
https://www.gpw.pl/spolka?isin=PLVIGOS00015,Warsaw Equity Management S.A. *,124 800,"14,27",124 800,"14,27"
https://www.gpw.pl/spolka?isin=PLVIGOS00015,Józef Piotrowski,83 686,"9,57",83 686,"9,57"
https://www.gpw.pl/spolka?isin=PLVIGOS00015,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,59 806,"6,84",59 806,"6,84"
https://www.gpw.pl/spolka?isin=PLVIGOS00015,Investors Towarzystwo Funduszy Inwestycyjnych Spółka Akcyjna,56 990,"6,51",56 990,"6,51"
https://www.gpw.pl/spolka?isin=PLVIGOS00015,Janusz Kubrak,48 100,"5,50",48 100,"5,50"
https://www.gpw.pl/spolka?isin=PLVNDEX00013,Porozumienie: p. Marta Currit. p. Jan Kuchno. p. Piotr Kuchno. p. Julia Kuchno. p. Grażyna Jankowska - Kuchno *,8 268 835,"70,67",8 268 835,"70,67"
https://www.gpw.pl/spolka?isin=PLVNTIN00011,Porozumienie:p.Maciej Jarzębowski. p.Jakub Sitarz.p.Mariusz Ciepły *,26 615 604,"87,84",26 615 604,"87,84"
https://www.gpw.pl/spolka?isin=PLVOTUM00016,Andrzej Dadełło *,6 850 000,"57,08",6 850 000,"57,08"
https://www.gpw.pl/spolka?isin=PLVOXEL00014,Voxel International S.a.r.l.,3 930 640,"37,43",6 930 740,"51,33"
https://www.gpw.pl/spolka?isin=PLVOXEL00014,Towarzystwo Funduszy Inwestycyjnych PZU Spółka Akcyjna,1 533 479,"14,60",1 533 479,"11,36"
https://www.gpw.pl/spolka?isin=PLVOXEL00014,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,684 633,"6,52",684 633,"5,07"
https://www.gpw.pl/spolka?isin=PLVRCM000016,cyber_Folks Spółka  Akcyjna,11 114 380,"50,01",11 114 380,"50,01"
https://www.gpw.pl/spolka?isin=PLVRCM000016,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,1 516 888,"6,83",1 516 888,"6,83"
https://www.gpw.pl/spolka?isin=PLVRCM000016,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,1 460 736,"6,57",1 460 736,"6,57"
https://www.gpw.pl/spolka?isin=PLVRCM000016,Adam Lewkowicz *,1 404 750,"6,32",1 404 750,"6,32"
https://www.gpw.pl/spolka?isin=PLVSTLA00011,Porozumienie:p.Jan Kolański.Colian Sp.zo.o..Colian Developer Sp. zo.o.sp.k..COLIAN HOLDING sp. z o.o..Kolański Foundation Fundacja Rodzinna,97 183 229,"41,45",97 183 229,"41,45"
https://www.gpw.pl/spolka?isin=PLVSTLA00011,Powszechne Towarzystwo Emerytalne PZU S.A.,45 589 125,"19,44",45 589 125,"19,44"
https://www.gpw.pl/spolka?isin=PLVSTLA00011,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,32 750 000,"13,97",32 750 000,"13,97"
https://www.gpw.pl/spolka?isin=PLVTLGD00010,UNIQA Towarzystwo Ubezpieczeń Spółka Akcyjna,1 423 365,"8,64",1 423 365,"8,64"
https://www.gpw.pl/spolka?isin=PLVTLGD00010,Porozumienie: p. Łukasz Walczyk. p. Robert Bursiewicz,914 860,"5,55",914 860,"5,55"
https://www.gpw.pl/spolka?isin=PLVVDGM00014,Gemini Grupe. UAB,27 754 000,"49,97",27 754 000,"49,97"
https://www.gpw.pl/spolka?isin=PLVVDGM00014,Piotr Gamracy,5 118 556,"9,22",5 118 556,"9,22"
https://www.gpw.pl/spolka?isin=PLVVDGM00014,Paweł Sominka,3 710 000,"6,68",3 710 000,"6,68"
https://www.gpw.pl/spolka?isin=PLWAWEL00013,Hosta International AG,781 761,"52,13",781 761,"52,13"
https://www.gpw.pl/spolka?isin=PLWAWEL00013,Wawel Spółka Akcyjna,207 909,"13,86",207 909,"13,86"
https://www.gpw.pl/spolka?isin=PLWAWEL00013,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,118 571,"7,91",118 571,"7,91"
https://www.gpw.pl/spolka?isin=PLWAWEL00013,Generali Powszechne Towarzystwo Emerytalne SA,99 213,"6,62",99 213,"6,62"
https://www.gpw.pl/spolka?isin=PLWDM0000029,Radosław Świątkowski,17 419 282,"19,92",17 419 282,"19,92"
https://www.gpw.pl/spolka?isin=PLWDM0000029,Dorota Latkowska-Diniejko,17 413 682,"19,91",17 413 682,"19,91"
https://www.gpw.pl/spolka?isin=PLWDM0000029,Justyna Tinc,6 492 248,"7,42",6 492 248,"7,42"
https://www.gpw.pl/spolka?isin=PLWDM0000029,Andrzej Kurasik,5 600 000,"6,40",5 600 000,"6,40"
https://www.gpw.pl/spolka?isin=PLWDM0000029,Rafał Prądzyński,5 129 728,"5,87",5 129 728,"5,87"
https://www.gpw.pl/spolka?isin=PLWDMCP00013,January Ciszewski *,3 029 722,"30,30",3 029 722,"30,30"
https://www.gpw.pl/spolka?isin=PLWDMCP00013,Dawid Kmiecik,1 101 569,"11,02",1 101 569,"11,02"
https://www.gpw.pl/spolka?isin=PLWDMCP00013,Columbus Energy Spółka Akcyjna,999 000,"9,99",999 000,"9,99"
https://www.gpw.pl/spolka?isin=PLWDMCP00013,Dawid Zieliński *,959 678,"9,60",959 678,"9,60"
https://www.gpw.pl/spolka?isin=PLWDMCP00013,Jerzy Ogłoszka,635 360,"6,35",635 360,"6,35"
https://www.gpw.pl/spolka?isin=PLWDPCK00017,Maciej Cieśla *,1 109 000,"22,18",1 109 000,"22,18"
https://www.gpw.pl/spolka?isin=PLWDPCK00017,Tar Heel Capital Pathfinder MT Limited,971 897,"19,44",971 897,"19,44"
https://www.gpw.pl/spolka?isin=PLWDPCK00017,Mateusz Tarczyński Fundacja Rodzinna. p. Kinga Tarczyńska. p. Mateusz Tarczyński,666 624,"13,33",666 624,"13,33"
https://www.gpw.pl/spolka?isin=PLWDPCK00017,KFF HOLDING SCSp,562 500,"11,25",562 500,"11,25"
https://www.gpw.pl/spolka?isin=PLWELTN00012,Porozumienie: MP Inwestors S.r.l.. MPSz sp. z o.o.. P. Szataniak Fundacja Rodzinna. M.Szataniak Fundacja Rodzinna.,20 187 499,"33,44",20 187 499,"33,44"
https://www.gpw.pl/spolka?isin=PLWELTN00012,Esaliens Towarzystwo Funduszy Inwestycyjnych S.A.,6 000 000,"9,94",6 000 000,"9,94"
https://www.gpw.pl/spolka?isin=PLWELTN00012,Łukasz Tylkowski,5 870 018,"9,72",5 870 018,"9,72"
https://www.gpw.pl/spolka?isin=PLWELTN00012,VESTA Fundusz Inwestycyjny Zamknięty Aktywów Niepublicznych,3 536 505,"5,86",3 536 505,"5,86"
https://www.gpw.pl/spolka?isin=PLWELTN00012,BETA ETF sWIG80TR Portfelowy Fundusz Inwestycyjny Zamknięty. Fundusz Value FIZ z wydzielonym subfunduszem 1,3 244 423,"5,37",3 244 423,"5,37"
https://www.gpw.pl/spolka?isin=PLWNDMB00010,Rafał Styczeń *,2 948 653,"23,87",5 382 473,"32,95"
https://www.gpw.pl/spolka?isin=PLWNDMB00010,Dariusz Orłowski *,2 882 861,"23,33",4 430 871,"27,12"
https://www.gpw.pl/spolka?isin=PLWNDMB00010,Esaliens Towarzystwo Funduszy Inwestycyjnych S.A.,1 493 681,"12,09",1 493 681,"9,14"
https://www.gpw.pl/spolka?isin=PLWRKSR00019,GI GROUP HOLDING S.P.A.,149 817 703,"94,92",149 817 703,"94,92"
https://www.gpw.pl/spolka?isin=PLWRTPL00027,Porozumienie Założycieli i Akcjonariuszy: pp. J. Świderski z Orfe S.A.. K. Sierota z Albemuth Inwestycje SA. M. Brański z 10X S.A. *,11 326 247,"38,04",22 615 956,"55,07"
https://www.gpw.pl/spolka?isin=PLWRTPL00027,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,3 597 103,"12,08",3 597 103,"8,76"
https://www.gpw.pl/spolka?isin=PLWRWCK00013,SW HOLDING Spółka z. o o,3 387 139,"33,87",3 387 139,"33,87"
https://www.gpw.pl/spolka?isin=PLWRWCK00013,Seco/Warwick Spółka Akcyjna,1 265 093,"12,65",1 265 093,"12,65"
https://www.gpw.pl/spolka?isin=PLWRWCK00013,Spruce Holding Limited Liability Company (USA),1 091 952,"10,92",1 091 952,"10,92"
https://www.gpw.pl/spolka?isin=PLWRWCK00013,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,789 000,"7,89",789 000,"7,89"
https://www.gpw.pl/spolka?isin=PLWRWCK00013,Generali Powszechne Towarzystwo Emerytalne SA,640 798,"6,41",640 798,"6,41"
https://www.gpw.pl/spolka?isin=PLWRWCK00013,PKO BP BANKOWY Powszechne Towarzystwo Emerytalne SA,506 504,"5,07",506 504,"5,07"
https://www.gpw.pl/spolka?isin=PLWTCHN00030,Rodzina Wittchen: p.Jędrzej Wittchen. p.Monika Wittchen oraz SIMEI Investment Ltd *,11 051 244,"59,82",11 051 244,"59,82"
https://www.gpw.pl/spolka?isin=PLXPLUS00013,FCBSL LLC *,57 143 865,"82,05",57 143 865,"82,05"
https://www.gpw.pl/spolka?isin=PLXPLUS00013,Arrow Fundusz Inwestycyjny Zamknięty,3 503 139,"5,03",3 503 139,"5,03"
https://www.gpw.pl/spolka?isin=PLXTPL000018,Deutsche Balaton AG,392 042,"14,79",392 042,"14,79"
https://www.gpw.pl/spolka?isin=PLXTPL000018,Filip Granek,330 498,"12,47",330 498,"12,47"
https://www.gpw.pl/spolka?isin=PLXTPL000018,Leonarto VC Pankiewicz Spółka jawna Spółka komandytowa *,267 564,"10,10",267 564,"10,10"
https://www.gpw.pl/spolka?isin=PLXTPL000018,ACATIS Investment Kapitalverwaltungsgesellschaft mbH,262 337,"9,90",262 337,"9,90"
https://www.gpw.pl/spolka?isin=PLXTPL000018,Esaliens Towarzystwo Funduszy Inwestycyjnych S.A.,174 453,"6,58",174 453,"6,58"
https://www.gpw.pl/spolka?isin=PLXTRDM00011,XXZW Investment Group SA,42 067 329,"35,78",42 067 329,"35,78"
https://www.gpw.pl/spolka?isin=PLZAMET00010,Tomasz Domogała *,59 770 372,"56,43",59 770 372,"56,43"
https://www.gpw.pl/spolka?isin=PLZAMET00010,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,12 984 007,"12,26",12 984 007,"12,26"
https://www.gpw.pl/spolka?isin=PLZAMET00010,Quercus Towarzystwo Funduszy Inwestycyjnych Spółka Akcyjna,10 503 660,"9,92",10 503 660,"9,92"
https://www.gpw.pl/spolka?isin=PLZAPUL00057,Grupa Azoty Spółka Akcyjna,18 345 735,"95,98",18 345 735,"95,98"
https://www.gpw.pl/spolka?isin=PLZATRM00012,Skarb Państwa,32 734 509,"33,00",32 734 509,"33,00"
https://www.gpw.pl/spolka?isin=PLZATRM00012,Norica Holding S.a.r.l. *,19 657 350,"19,82",19 657 350,"19,82"
